user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
PK_bin.41.fa	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Proteus;s__Proteus mirabilis	GCF_000160755.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Proteus;s__Proteus mirabilis	98.76	0.937	GCF_000160755.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Proteus;s__Proteus mirabilis	98.76	0.937	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Proteus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_003144535.1, s__Proteus penneri, 95.0, 83.83, 0.711; GCA_001722135.1, s__Proteus sp001722135, 95.0, 83.75, 0.733; GCF_016239305.1, s__Proteus vulgaris_C, 95.0, 83.74, 0.702; GCF_002777965.1, s__Proteus columbae, 95.0, 83.73, 0.731; GCF_002607735.1, s__Proteus alimentorum, 95.0, 83.67, 0.727; GCF_011045835.1, s__Proteus cibarius, 96.4726, 83.67, 0.728; GCF_003144325.1, s__Proteus terrae, 96.4726, 83.62, 0.76; GCF_009914335.1, s__Proteus sp003144505, 95.0, 83.6, 0.741; GCF_011045815.1, s__Proteus vulgaris_B, 95.0, 83.59, 0.734; GCF_023100685.1, s__Proteus sp003144375, 95.0, 83.58, 0.736; GCF_016647575.1, s__Proteus mirabilis_B, 95.5013, 83.57, 0.733; GCF_011046025.1, s__Proteus sp011046025, 95.836, 83.56, 0.735; GCF_003144405.1, s__Proteus cibi, 95.0, 83.53, 0.725; GCF_003144395.1, s__Proteus faecis, 95.0, 83.46, 0.722; GCA_901472505.1, s__Proteus vulgaris, 95.0, 83.34, 0.732; GCF_014897315.1, s__Proteus sp014897315, 95.0, 83.31, 0.719; GCF_001654965.1, s__Proteus hauseri, 95.0, 82.8, 0.682; GCA_023454395.1, s__Proteus sp023454395, 95.0, 82.65, 0.644; GCF_001654855.1, s__Proteus myxofaciens, 95.0, 81.78, 0.609	71.14	11	N/A	N/A
PK_bin.42.fa	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	59.19	11	0.9108	N/A
PK_bin.43.fa	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__WQUU01;s__	N/A	N/A	N/A	N/A	N/A	GCA_009781925.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__WQUU01;s__WQUU01 sp009781925	75.89	0.035	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__WQUU01;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	96.66	11	0.87633	N/A
PK_bin.44.fa	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__	ANI	classification based on placement in class-level tree	GCA_944385665.1, s__Lawsonibacter sp944385665, 95.0, 77.15, 0.169; GCA_910588455.1, s__Lawsonibacter sp910588455, 95.0, 77.06, 0.126; GCF_002160305.1, s__Lawsonibacter pullicola, 95.0, 77.01, 0.194; GCA_905205085.1, s__Lawsonibacter sp900766145, 95.0, 77.0, 0.166; GCA_900549405.1, s__Lawsonibacter sp900549405, 95.0, 76.96, 0.148; GCA_022795855.1, s__Lawsonibacter sp022795855, 95.0, 76.91, 0.157; GCF_943192995.1, s__Lawsonibacter sp943192995, 95.0, 76.9, 0.155; GCA_900550705.1, s__Lawsonibacter sp900550705, 95.0, 76.89, 0.138; GCA_902362775.1, s__Lawsonibacter sp900066645, 95.0, 76.86, 0.138; GCA_904420465.1, s__Lawsonibacter sp904420465, 95.0, 76.84, 0.164; GCF_016899775.1, s__Lawsonibacter sp900545895, 95.0, 76.83, 0.213; GCA_944383205.1, s__Lawsonibacter sp944383205, 95.0, 76.82, 0.141; GCA_910575265.1, s__Lawsonibacter sp910575265, 95.0, 76.82, 0.136; GCA_910588635.1, s__Lawsonibacter sp910588635, 95.0, 76.8, 0.155; GCA_944387225.1, s__Lawsonibacter sp944387225, 95.0, 76.8, 0.145; GCA_944385075.1, s__Lawsonibacter sp944385075, 95.0, 76.79, 0.136; GCA_944385065.1, s__Lawsonibacter sp944385065, 95.0, 76.79, 0.129; GCA_900553135.1, s__Lawsonibacter sp900553135, 95.0, 76.78, 0.143; GCF_021531375.1, s__Lawsonibacter phocaeensis_B, 95.0, 76.77, 0.166; GCA_003112755.1, s__Lawsonibacter asaccharolyticus, 95.0, 76.77, 0.157; GCF_008727735.1, s__Lawsonibacter sp000177015, 95.0, 76.76, 0.152; GCA_021770445.1, s__Lawsonibacter sp021770445, 95.0, 76.74, 0.15; GCA_934659445.1, s__Lawsonibacter sp934659445, 95.0, 76.74, 0.129; GCA_910584605.1, s__Lawsonibacter sp910584605, 95.0, 76.73, 0.133; GCA_944385165.1, s__Lawsonibacter sp944385165, 95.0, 76.72, 0.131; GCF_014287875.1, s__Lawsonibacter sp014287875, 95.0, 76.71, 0.197; GCA_910577805.1, s__Lawsonibacter sp910577805, 95.0, 76.7, 0.096; GCA_015068065.1, s__Lawsonibacter sp015068065, 95.0, 76.67, 0.082; GCA_019424865.1, s__Lawsonibacter sp019424865, 95.0, 76.67, 0.171; GCA_015067885.1, s__Lawsonibacter sp015067885, 95.0, 76.67, 0.103; GCA_000492175.2, s__Lawsonibacter sp000492175, 95.0, 76.66, 0.15; GCA_944387755.1, s__Lawsonibacter sp944387755, 95.0, 76.66, 0.166; GCA_020025425.1, s__Lawsonibacter sp020025425, 95.0, 76.63, 0.129; GCA_003573975.1, s__Lawsonibacter sp900066825, 95.0, 76.61, 0.173; GCF_021531815.1, s__Lawsonibacter phocaeensis_A, 95.0, 76.55, 0.194; GCA_944385645.1, s__Lawsonibacter sp944385645, 95.0, 76.54, 0.092; GCA_910585815.1, s__Lawsonibacter sp910585815, 95.0, 76.53, 0.157; GCA_022794495.1, s__Lawsonibacter sp022794495, 95.0, 76.53, 0.105; GCA_003612335.1, s__Lawsonibacter sp003612335, 95.0, 76.49, 0.131; GCF_009911595.1, s__Lawsonibacter sp009911595, 95.0, 76.47, 0.145; GCA_902363045.1, s__Lawsonibacter sp902363045, 95.0, 76.45, 0.185; GCF_002161175.1, s__Lawsonibacter sp002161175, 95.0, 76.43, 0.162; GCA_944385695.1, s__Lawsonibacter sp944385695, 95.0, 76.39, 0.131; GCA_017624915.1, s__Lawsonibacter sp017624915, 95.0, 76.38, 0.124; GCA_022801435.1, s__Lawsonibacter sp022801435, 95.0, 76.37, 0.138; GCA_944385035.1, s__Lawsonibacter sp944385035, 95.0, 76.36, 0.119; GCF_003478995.1, s__Lawsonibacter sp003478995, 95.0, 76.36, 0.183; GCA_944383195.1, s__Lawsonibacter sp944383195, 95.0, 76.35, 0.126; GCA_017397835.1, s__Lawsonibacter sp017397835, 95.0, 76.35, 0.089; GCA_910578735.1, s__Lawsonibacter sp910578735, 95.0, 76.35, 0.155; GCA_900764755.1, s__Lawsonibacter sp900764755, 95.0, 76.32, 0.183; GCA_905215425.1, s__Lawsonibacter sp905215425, 95.0, 76.32, 0.076; GCA_017631545.1, s__Lawsonibacter sp017631545, 95.0, 76.29, 0.107; GCA_900763995.1, s__Lawsonibacter sp900763995, 95.0, 76.27, 0.109; GCF_009911645.1, s__Lawsonibacter sp009911645, 95.0, 76.27, 0.169; GCA_017416685.1, s__Lawsonibacter sp017416685, 95.0, 76.26, 0.08; GCA_022799835.1, s__Lawsonibacter sp022799835, 95.0, 76.26, 0.073; GCA_017502285.1, s__Lawsonibacter sp017502285, 95.0, 76.2, 0.089; GCA_022791995.1, s__Lawsonibacter sp022791995, 95.0, 76.19, 0.112; GCA_944385675.1, s__Lawsonibacter sp944385675, 95.0, 76.18, 0.124; GCA_022793355.1, s__Lawsonibacter sp022793355, 95.0, 76.16, 0.08; GCA_910589085.1, s__Lawsonibacter sp910589085, 95.0, 76.12, 0.148; GCA_020025455.1, s__Lawsonibacter sp020025455, 95.0, 76.11, 0.101; GCA_934659475.1, s__Lawsonibacter sp934659475, 95.0, 76.09, 0.108; GCA_022798155.1, s__Lawsonibacter sp022798155, 95.0, 76.09, 0.105; GCA_900754605.1, s__Lawsonibacter sp900754605, 95.0, 76.07, 0.108; GCA_944385095.1, s__Lawsonibacter sp944385095, 95.0, 76.06, 0.03; GCA_022791075.1, s__Lawsonibacter sp022791075, 95.0, 75.96, 0.075; GCA_022796195.1, s__Lawsonibacter sp022796195, 95.0, 75.89, 0.094; GCA_944387745.1, s__Lawsonibacter sp944387745, 95.0, 75.89, 0.087; GCA_944383165.1, s__Lawsonibacter sp944383165, 95.0, 75.83, 0.035; GCA_022798855.1, s__Lawsonibacter sp022798855, 95.0, 75.63, 0.11	61.27	11	0.94733	N/A
PK_bin.45.fa	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	94.34	11	0.83615	N/A
PK_bin.46.fa	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Apibacter;s__Apibacter raozihei	GCF_004014855.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Apibacter;s__Apibacter raozihei	98.26	0.915	GCF_004014855.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Apibacter;s__Apibacter raozihei	98.26	0.915	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Apibacter;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_001418685.1, s__Apibacter mensalis, 95.0, 77.65, 0.241; GCF_002964975.1, s__Apibacter adventoris, 95.0, 77.46, 0.276; GCF_011082725.1, s__Apibacter sp002964915, 95.0, 77.45, 0.241; GCA_945280365.1, s__Apibacter sp945280365, 95.0, 77.39, 0.257; GCF_007845635.1, s__Apibacter muscae, 95.0, 77.16, 0.182	94.5	11	N/A	N/A
PK_bin.47.fa	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Dysgonomonadaceae;g__Dysgonomonas;s__Dysgonomonas hofstadii	GCF_014196915.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Dysgonomonadaceae;g__Dysgonomonas;s__Dysgonomonas hofstadii	98.83	0.881	GCF_014196915.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Dysgonomonadaceae;g__Dysgonomonas;s__Dysgonomonas hofstadii	98.83	0.881	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Dysgonomonadaceae;g__Dysgonomonas;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_000213555.1, s__Dysgonomonas gadei, 95.0, 78.08, 0.229; GCF_004569505.1, s__Dysgonomonas sp900079735, 95.0, 77.89, 0.156; GCA_900079725.1, s__Dysgonomonas sp900079725, 95.0, 77.86, 0.222; GCA_002482385.1, s__Dysgonomonas sp002482385, 95.0, 77.85, 0.201; GCF_010501055.1, s__Dysgonomonas sp010501055, 95.0, 77.85, 0.182; GCF_000711235.1, s__Dysgonomonas sp000711235, 95.0, 77.75, 0.2; GCF_001261735.1, s__Dysgonomonas sp001261735, 95.0, 77.71, 0.199; GCF_000213575.1, s__Dysgonomonas mossii, 95.0, 77.66, 0.169; GCA_002409595.1, s__Dysgonomonas sp002409595, 95.0, 77.64, 0.189; GCF_900128985.1, s__Dysgonomonas macrotermitis, 95.0, 77.64, 0.083; GCA_945292135.1, s__Dysgonomonas sp945292135, 95.0, 77.61, 0.067; GCF_016652235.1, s__Dysgonomonas sp016652235, 95.0, 77.59, 0.139; GCF_010501095.1, s__Dysgonomonas sp010501095, 95.0, 77.55, 0.076; GCF_010501105.1, s__Dysgonomonas sp010501105, 95.0, 77.47, 0.192; GCA_023437305.1, s__Dysgonomonas sp023437305, 95.0, 77.38, 0.153; GCF_000426485.1, s__Dysgonomonas capnocytophagoides, 95.0, 77.36, 0.071; GCF_900343125.1, s__Dysgonomonas sp900343125, 95.0, 77.34, 0.14; GCA_900556485.1, s__Dysgonomonas sp900556485, 95.0, 77.23, 0.161; GCA_934668725.1, s__Dysgonomonas sp934668725, 95.0, 77.11, 0.079; GCF_011039205.1, s__Dysgonomonas sp011039205, 95.0, 77.05, 0.11; GCF_010501075.1, s__Dysgonomonas sp010501075, 95.0, 77.01, 0.103; GCF_010501065.1, s__Dysgonomonas sp010501065, 95.0, 77.0, 0.079; GCF_900240225.1, s__Dysgonomonas massiliensis, 95.0, 76.98, 0.058; GCA_945273835.1, s__Dysgonomonas sp945273835, 95.0, 76.95, 0.084; GCF_001261715.1, s__Dysgonomonas sp001261715, 95.0, 76.84, 0.057; GCA_003523545.1, s__Dysgonomonas sp003523545, 95.0, 76.83, 0.068; GCF_003201355.1, s__Dysgonomonas alginatilytica, 95.0, 76.83, 0.066; GCF_011299555.1, s__Dysgonomonas sp011299555, 95.0, 76.6, 0.068	97.14	11	N/A	N/A
PK_bin.48.fa	d__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Gemellaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Gemellaceae;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	81.97	11	0.7032	N/A
PK_bin.49.fa	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter_G;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter_G;s__	ANI	classification based on placement in class-level tree	GCF_021300655.1, s__Helicobacter_G kayseriensis, 95.0, 77.39, 0.279; GCF_003364205.1, s__Helicobacter_G brantae, 95.0, 77.18, 0.186; GCF_000518225.1, s__Helicobacter_G pametensis, 95.0, 77.13, 0.252; GCA_019115525.1, s__Helicobacter_G avistercoris, 95.0, 77.1, 0.18; GCF_003364215.1, s__Helicobacter_G cholecystus, 95.0, 77.06, 0.225; GCF_001693335.1, s__Helicobacter_G enhydrae, 95.0, 77.04, 0.13	92.79	11	0.92483	N/A
PK_bin.5.fa	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Pasteurellaceae;g__Pasteurella;s__Pasteurella oralis	GCF_002850605.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Pasteurellaceae;g__Pasteurella;s__Pasteurella oralis	98.37	0.953	GCF_002850605.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Pasteurellaceae;g__Pasteurella;s__Pasteurella oralis	98.37	0.953	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Pasteurellaceae;g__Pasteurella;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_900454865.1, s__Pasteurella canis, 95.0, 84.6, 0.822; GCF_000973525.1, s__Pasteurella multocida_A, 95.0, 81.25, 0.654; GCF_900187275.1, s__Pasteurella multocida, 95.0, 80.58, 0.623; GCF_900186835.1, s__Pasteurella dagmatis, 95.0, 80.23, 0.598; GCA_002015125.1, s__Pasteurella felis, 95.0, 78.36, 0.305	94.46	11	N/A	N/A
PK_bin.51.fa	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rickettsiales;f__Anaplasmataceae;g__Wolbachia;s__Wolbachia sp001439985	GCF_018141665.1	95.5661	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rickettsiales;f__Anaplasmataceae;g__Wolbachia;s__Wolbachia sp001439985	95.98	0.952	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rickettsiales;f__Anaplasmataceae;g__Wolbachia;s__	ANI	topological placement and ANI have incongruent species assignments	GCF_018141665.1, s__Wolbachia sp001439985, 95.5661, 95.98, 0.952; GCF_004171285.1, s__Wolbachia pipientis_C, 95.4322, 95.73, 0.911; GCF_000376585.1, s__Wolbachia sp000376585, 95.5661, 95.65, 0.911; GCF_020405475.1, s__Wolbachia sp020405475, 95.2434, 94.95, 0.911; GCF_013096535.2, s__Wolbachia sp013096535, 95.4261, 94.95, 0.938; GCA_018224395.1, s__Wolbachia sp018224395, 95.0, 94.78, 0.932; GCF_003344345.1, s__Wolbachia sp003344345, 95.0, 90.18, 0.932; GCF_014107455.1, s__Wolbachia pipientis_B, 95.0, 85.64, 0.822; GCA_023052945.1, s__Wolbachia sp001648025, 95.0, 85.58, 0.884; GCF_918342435.1, s__Wolbachia sp918342435, 95.0, 85.44, 0.815; GCA_902636535.1, s__Wolbachia sp902636535, 95.0, 85.4, 0.842; GCF_936270145.1, s__Wolbachia sp936270145, 95.0, 85.36, 0.849; GCF_021378375.1, s__Wolbachia pipientis, 95.0, 85.35, 0.87; GCF_936270435.1, s__Wolbachia sp936270435, 95.0, 84.94, 0.877; GCF_000829315.1, s__Wolbachia sp000829315, 95.0, 81.79, 0.774; GCF_014771645.1, s__Wolbachia massiliensis, 95.0, 81.67, 0.801; GCF_023661085.1, s__Wolbachia sp902636395, 95.0, 81.66, 0.808; GCF_012277315.1, s__Wolbachia sp012277315, 95.0, 81.15, 0.74; GCF_000008385.1, s__Wolbachia sp000008385, 95.0, 80.94, 0.726; GCF_020278625.1, s__Wolbachia sp020278625, 95.0, 80.76, 0.719; GCF_013365435.1, s__Wolbachia sp013365435, 95.0, 80.36, 0.623; GCF_013366805.1, s__Wolbachia sp013366805, 95.0, 80.09, 0.644; GCF_000306885.1, s__Wolbachia sp000306885, 95.0, 79.74, 0.541; GCF_013365455.1, s__Wolbachia sp013365455, 95.0, 79.39, 0.568; GCF_001931755.2, s__Wolbachia sp001931755, 95.0, 79.31, 0.699; GCF_012277295.1, s__Wolbachia sp012277295, 95.0, 78.68, 0.507; GCF_013365495.1, s__Wolbachia sp013365495, 95.0, 78.55, 0.568; GCF_014534705.1, s__Wolbachia sp003516275, 95.0, 77.97, 0.404; GCF_013365475.1, s__Wolbachia sp013365475, 95.0, 77.86, 0.507; GCA_019061405.1, s__Wolbachia sp019061405, 95.0, 76.96, 0.192; GCF_025021925.1, s__Wolbachia sp025021925, 95.0, 76.63, 0.171; GCF_001752665.1, s__Wolbachia pipientis_A, 95.0, 76.41, 0.164; GCA_022836975.1, s__Wolbachia sp022836975, 95.0, 76.03, 0.103	65.0	11	N/A	N/A
PK_bin.52.fa	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella pneumoniae	GCF_000742135.1	95.239	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella pneumoniae	98.78	0.788	GCF_000742135.1	95.239	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella pneumoniae	98.78	0.788	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_020526085.1, s__Klebsiella africana, 95.239, 95.08, 0.773; GCF_000828055.2, s__Klebsiella variicola, 95.0, 94.65, 0.771; GCF_020525925.1, s__Klebsiella quasipneumoniae, 95.0, 93.61, 0.768; GCF_000215745.1, s__Klebsiella aerogenes, 95.0, 85.76, 0.633; GCF_002925905.1, s__Klebsiella michiganensis, 95.0, 84.39, 0.678; GCF_900200035.1, s__Klebsiella grimontii, 95.0, 84.24, 0.679; GCF_006539725.1, s__Klebsiella terrigena, 95.0, 84.05, 0.641; GCF_004342285.1, s__Klebsiella sp004342285, 95.0, 83.99, 0.63; GCF_001598695.1, s__Klebsiella oxytoca, 95.0, 83.96, 0.671; GCA_002270295.1, s__Klebsiella sp002270295, 95.0, 83.83, 0.645; GCF_000735435.1, s__Klebsiella planticola, 95.7194, 83.73, 0.635; GCF_006711645.1, s__Klebsiella electrica, 95.0, 83.72, 0.635; GCF_001598295.1, s__Klebsiella ornithinolytica, 95.7194, 83.65, 0.643; GCF_014298075.1, s__Klebsiella sp003752615, 95.0, 83.57, 0.625; GCF_009707385.1, s__Klebsiella oxytoca_C, 95.0, 83.57, 0.633; GCF_902158555.1, s__Klebsiella spallanzanii, 95.0, 83.55, 0.636; GCF_003261575.2, s__Klebsiella huaxiensis, 95.0, 83.22, 0.649; GCA_900759445.1, s__Klebsiella sp900759445, 95.0, 82.98, 0.484; GCF_005860775.1, s__Klebsiella indica, 95.0, 82.66, 0.55	66.45	11	N/A	N/A
PK_bin.53.fa	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rickettsiales;f__Rickettsiaceae;g__Rickettsia;s__Rickettsia bellii	GCF_000012385.1	95.0	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rickettsiales;f__Rickettsiaceae;g__Rickettsia;s__Rickettsia bellii	96.52	0.765	GCF_000012385.1	95.0	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rickettsiales;f__Rickettsiaceae;g__Rickettsia;s__Rickettsia bellii	96.52	0.765	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rickettsiales;f__Rickettsiaceae;g__Rickettsia;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_002285905.1, s__Rickettsia sp002285905, 95.0, 94.48, 0.759; GCA_020404485.1, s__Rickettsia sp020404485, 95.0, 92.77, 0.827; GCF_000751075.1, s__Rickettsia tamurae, 95.0, 81.12, 0.678; GCF_016743795.1, s__Rickettsia tillamookensis, 95.1029, 80.99, 0.628; GCF_000825685.1, s__Rickettsia hoogstraalii, 95.8684, 80.92, 0.666; GCF_000828125.2, s__Rickettsia asembonensis, 95.8797, 80.84, 0.625; GCA_000012145.1, s__Rickettsia felis, 95.8797, 80.75, 0.666; GCF_000255355.1, s__Rickettsia helvetica_A, 95.0, 80.71, 0.672; GCF_001951015.1, s__Rickettsia rickettsii, 96.8762, 80.45, 0.613; GCA_020404465.1, s__Rickettsia sp020404465, 95.0, 80.45, 0.594; GCF_000273745.1, s__Rickettsia australis, 95.501, 80.44, 0.616; GCF_000284075.1, s__Rickettsia rhipicephali, 96.8762, 80.34, 0.635; GCA_020404425.1, s__Rickettsia sp020404425, 95.0, 80.28, 0.601; GCF_000018205.1, s__Rickettsia akari, 95.501, 80.11, 0.594; GCF_000014345.1, s__Rickettsia canadensis, 95.0, 80.02, 0.604; GCF_000367405.1, s__Rickettsia prowazekii, 95.0, 79.5, 0.529; GCF_000008045.1, s__Rickettsia typhi, 95.0, 79.43, 0.477; GCA_020881235.1, s__Rickettsia sp020881235, 95.0, 77.89, 0.334	85.88	11	N/A	N/A
PK_bin.54.fa	d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Synergistaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	GCA_018063805.1	95.0	d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Synergistaceae;g__JAGPAO01;s__JAGPAO01 sp018063805	76.44	0.027	d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Synergistaceae;g__;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	91.72	11	0.77025	N/A
PK_bin.55.fa	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rickettsiales;f__Anaplasmataceae;g__Mesenet;s__	N/A	N/A	N/A	N/A	N/A	GCA_016860565.1	95.0	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rickettsiales;f__Anaplasmataceae;g__Mesenet;s__Mesenet longicola	85.26	0.822	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rickettsiales;f__Anaplasmataceae;g__Mesenet;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	67.15	11	0.95051	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
